Date,Year,Pasture,Patch,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,Litter,Litter_2,Litter_3,Litter_depth,Bare,WSG,Fescue,Sedges,CSG,CSG_FEAR,Forbs,Legumes,Woody,Violets,Panic,Seed_cover,Seed_mix,SDV,TALLEST,CHEAT,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,4,5,5,9,98,1.50,7.50,9.25,0,63,0,98,16,1.60,16,0,0,0,0,0.00,16,3.80,1.30,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,4,3,3,6,86,0.50,3.00,0.00,16,38,0,98,16,1.60,16,0,0,0,0,0.00,98,1.60,1.40,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,4,3,3,5,98,2.75,3.50,4.50,3,16,0,98,38,3.80,16,0,0,0,1,0.00,0,6.30,8.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,3,2,4,98,3.00,5.50,10.00,0,63,0,98,38,3.80,38,0,0,0,1,0.00,38,3.80,9.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,5,3,2,1,0,5.25,1.10,6.25,0,38,0,38,16,1.60,16,3,0,0,1,0.00,16,6.30,9.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,3,5,3,3,98,1.00,1.25,5.25,0,3,0,38,63,6.30,3,3,0,0,0,0.00,86,6.30,8.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,4,3,1,2,98,3.75,2.25,2.00,0,63,0,16,3,3.00,16,0,0,0,2,0.00,0,3.80,1.10,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,6,6,6,6,98,6.00,1.10,4.00,0,3,0,98,38,3.80,86,3,3,0,0,0.00,3,3.80,9.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,5,7,5,5,98,3.00,3.25,2.00,0,16,0,86,38,3.80,16,16,0,0,0,0.00,38,3.80,1.10,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,5,5,7,8,98,1.50,7.50,1.00,3,63,0,98,16,1.60,38,3,0,0,0,0.00,38,1.60,1.30,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,13,15,18,15,98,7.00,1.00,4.00,3,38,0,98,3,3.00,86,16,38,0,0,0.00,0,3.80,1.50,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,13,11,15,16,98,3.75,1.75,6.00,3,1,0,0,0,0.00,63,3,16,0,0,0.00,0,3.80,1.50,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,1,5,2,5,16,0.00,0.00,0.00,86,1,0,16,16,1.60,38,16,0,0,2,0.00,16,0.00,7.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,8,6,5,3,0.00,0.00,0.00,98,3,0,3,16,1.60,63,38,0,0,2,0.00,3,0.00,8.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,11,7,15,3,0.00,0.00,0.00,98,1,0,38,38,3.80,63,16,0,0,2,0.00,0,0.00,9.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,14,16,7,7,98,1.00,9.00,11.00,3,86,0,0,38,3.80,16,0,0,0,2,0.00,0,3.80,2.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,5,3,8,98,4.25,1.75,3.00,3,63,0,86,38,3.80,16,0,0,0,2,0.00,0,3.80,1.20,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,8,5,5,7,98,5.50,3.25,2.25,3,63,0,98,16,1.60,38,0,0,0,1,0.00,16,6.30,1.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,4,6,6,98,4.75,6.00,3.50,3,63,0,98,16,1.60,16,0,0,0,0,0.00,38,3.80,9.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,4,3,3,4,98,8.75,8.00,10.50,0,86,0,98,3,3.00,3,0,0,0,0,0.00,0,8.60,8.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,3,3,3,4,98,0.00,6.50,5.50,3,63,0,98,16,1.60,3,0,0,0,0,0.00,63,8.60,8.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,8,3,4,4,98,8.25,9.75,1.75,0,16,0,98,16,1.60,16,0,0,0,0,0.00,3,6.30,1.10,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,3,4,4,5,98,5.75,1.88,8.75,0,16,0,98,16,1.60,3,0,0,0,0,0.00,98,8.60,1.20,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,4,3,3,4,98,1.75,2.00,1.50,0,16,0,86,38,3.80,3,0,0,0,2,0.00,0,1.60,7.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,5,4,3,98,5.25,6.50,8.00,3,63,0,86,16,1.60,3,0,0,0,2,0.00,0,3.80,1.20,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,3,5,5,4,86,0.75,5.50,1.75,16,63,0,98,16,1.60,38,3,0,0,0,0.00,38,3.80,9.00,,
,2015,RIN,S,RIN_S,RIN_S_2015,RIN_S_2015,5,4,4,5,98,4.00,2.75,2.50,3,63,0,98,16,1.60,16,3,0,0,0,0.00,63,3.80,9.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,5,6,7,6,98,9.50,3.00,12.00,3,86,0,98,16,1.60,38,0,0,0,0,0.00,3,6.30,1.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,7,7,6,6,98,4.25,3.75,5.50,3,86,0,98,16,1.60,38,0,0,0,1,0.00,16,6.30,9.00,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,7,5,6,7,86,5.00,0.50,3.25,16,16,0,98,16,1.60,63,3,38,0,0,0.00,38,3.80,1.30,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,7,7,7,8,63,0.00,1.00,0.00,38,3,0,63,16,1.60,86,16,38,0,2,0.00,38,1.60,1.20,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,15,14,14,20,86,5.25,7.50,5.75,16,0,0,0,3,3.00,86,16,63,0,0,0.00,0,1.60,1.80,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,11,3,11,9,63,1.00,6.50,1.00,38,0,0,3,38,3.80,63,16,3,0,0,0.00,16,1.60,1.70,,
,2015,RIN,W,RIN_W,RIN_W_2015,RIN_W_2015,7,8,14,16,63,1.50,0.00,1.25,38,0,0,86,38,3.80,63,38,0,0,2,0.00,0,3.00,1.60,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,7,16,7,9,86,0.25,6.50,1.75,16,63,0,0,16,1.60,38,63,0,0,2,0.00,0,1.60,1.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,3,3,3,5,98,1.75,2.75,2.00,3,16,0,86,16,1.60,3,86,0,0,2,0.00,0,0.00,8.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,5,6,9,6,98,0.50,1.50,2.25,3,63,0,0,16,1.60,63,3,0,0,0,0.00,0,1.60,1.10,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,6,5,5,6,98,5.50,9.00,4.25,0,63,0,98,16,1.60,16,0,0,0,0,0.00,63,8.60,9.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,5,6,6,6,98,5.00,5.50,4.25,0,63,0,98,16,1.60,38,16,0,0,1,0.00,0,9.80,1.10,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,2,3,2,3,98,5.25,5.50,3.75,3,63,0,38,16,1.60,16,0,0,0,2,0.00,38,8.60,9.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,7,5,7,7,98,9.25,2.75,7.75,3,63,0,86,3,3.00,38,3,38,0,1,0.00,0,8.60,1.10,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,5,7,5,16,98,4.00,3.75,12.00,3,3,0,38,38,3.80,38,3,38,0,2,0.00,3,3.80,1.40,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,20,18,20,14,63,0.00,0.00,0.00,38,0,0,38,3,3.00,16,86,38,0,0,0.00,0,3.80,2.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,3,3,1,3,98,4.50,6.50,6.00,0,63,0,98,16,1.60,16,0,1,0,0,0.00,86,3.80,1.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,4,5,3,3,98,6.50,6.50,7.50,3,63,0,86,16,1.60,3,3,0,0,1,0.00,63,6.30,8.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,6,5,5,5,98,8.75,5.25,5.50,3,38,0,86,38,3.80,38,3,0,0,1,0.00,16,8.60,1.10,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,5,7,5,5,98,7.25,1.02,7.00,3,63,0,86,16,1.60,38,0,0,0,2,0.00,63,8.60,1.20,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,6,4,4,5,98,8.75,8.50,4.50,3,38,0,38,38,3.80,63,16,0,0,0,0.00,86,8.60,9.00,,
,2015,RIN,E,RIN_E,RIN_E_2015,RIN_E_2015,7,6,5,5,38,5.50,0.00,0.25,38,38,0,16,38,3.80,86,16,0,0,2,0.00,3,3.80,9.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,3,3,4,3,38,0.00,0.00,0.00,86,0,63,0,3,0.00,16,38,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,2,1,1,1,63,0.00,0.00,3.00,38,3,3,86,38,0.00,38,16,0,0,2,0.00,16,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,8,12,4,6,38,0.00,0.00,0.00,63,0,3,86,16,0.00,63,16,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,1,1,5,6,3,0.00,0.00,0.00,86,0,0,98,3,0.00,38,63,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,8,5,6,1,16,0.00,0.00,0.00,86,0,3,38,16,0.00,16,63,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,1,1,1,1,16,0.00,0.00,0.00,86,3,0,38,3,0.00,16,63,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,2,2,0,1,38,0.00,0.00,0.00,98,3,0,86,16,0.00,16,86,0,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,4,1,1,1,16,0.00,0.00,0.50,86,3,0,63,3,0.00,38,16,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,W,RCH2014_W,RCH2014_W_2015,RCH2014_W_2015,4,3,2,14,38,0.00,0.00,1.00,63,0,3,63,16,0.00,38,3,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,5,6,6,4,86,0.00,0.00,3.00,16,0,63,16,16,0.00,63,3,0,0,0,0.00,38,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,5,4,5,5,86,0.00,0.00,6.00,16,16,86,98,86,0.00,38,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,3,8,1,5,86,0.00,0.00,3.00,16,16,63,3,16,0.00,38,16,3,0,0,0.00,38,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,6,6,4,86,0.00,0.00,6.00,16,0,86,0,38,0.00,16,0,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,8,18,5,86,0.00,0.00,3.00,16,0,86,0,38,0.00,38,0,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,5,3,5,86,0.00,0.00,7.00,3,0,86,0,16,0.00,63,0,0,0,2,0.00,86,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,3,3,3,86,0.00,0.00,4.00,3,0,86,0,38,0.00,3,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,8,4,7,5,86,0.00,0.00,3.00,3,0,86,0,38,0.00,63,0,0,0,0,0.00,38,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,3,5,4,86,0.00,0.00,4.00,16,0,86,0,38,0.00,3,0,0,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,5,6,4,3,63,0.00,0.00,4.00,38,0,16,0,86,0.00,16,0,3,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,4,2,5,86,0.00,0.00,5.00,16,0,86,0,16,0.00,1,0,38,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,5,5,5,38,0.00,0.00,5.00,38,0,38,16,63,0.00,16,0,0,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,5,5,10,86,0.00,0.00,11.00,16,16,86,0,16,0.00,16,0,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,5,3,5,86,0.00,0.00,5.00,16,0,86,0,38,0.00,38,0,0,0,0,0.00,38,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,5,5,6,4,86,0.00,0.00,3.00,16,0,86,16,16,0.00,38,0,0,0,0,0.00,38,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,5,5,4,3,86,0.00,0.00,4.50,16,0,63,3,38,0.00,16,16,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,3,4,4,5,86,0.00,0.00,3.00,16,0,63,0,63,0.00,1,1,3,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,2,3,3,3,86,0.00,0.00,4.00,16,0,63,0,86,0.00,3,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,2,5,5,3,86,0.00,0.00,3.50,16,0,38,0,86,0.00,3,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,3,2,3,86,0.00,0.00,3.00,16,0,38,0,86,0.00,3,0,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,2,2,4,2,86,0.00,0.00,2.00,16,0,86,0,38,0.00,0,0,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,8,5,4,63,0.00,0.00,3.00,38,0,86,0,38,0.00,16,0,0,0,1,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,3,3,4,86,0.00,0.00,9.50,3,0,63,0,63,0.00,16,0,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,3,5,4,63,0.00,0.00,7.50,38,0,86,0,38,0.00,16,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,3,2,5,4,86,0.00,0.00,3.00,16,0,38,0,86,0.00,3,0,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,6,6,5,6,86,0.00,0.00,14.00,16,0,16,0,86,0.00,1,0,38,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,1,2,5,2,86,0.00,0.00,2.00,16,0,0,0,86,0.00,3,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,5,4,3,3,63,0.00,0.00,1.00,38,0,63,0,63,0.00,3,0,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,4,4,4,3,63,0.00,0.00,0.50,38,3,38,3,63,0.00,3,0,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,E,RCH2014_E,RCH2014_E_2015,RCH2014_E_2015,3,4,3,4,86,0.00,0.00,2.00,16,0,38,0,86,0.00,16,0,1,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,4,3,3,63,0.00,0.00,0.00,38,0,63,16,38,0.00,63,3,3,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,11,5,3,5,86,0.00,0.00,22.00,16,0,86,0,38,0.00,16,1,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,2,2,2,38,0.00,0.00,0.00,63,0,3,0,86,0.00,63,3,1,0,2,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,2,3,2,38,0.00,0.00,2.00,86,3,63,0,16,0.00,16,16,0,0,1,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,2,2,2,16,0.00,0.00,0.00,86,0,63,0,38,0.00,63,3,0,0,2,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,3,3,3,38,0.00,0.00,0.00,63,0,63,3,38,0.00,16,3,0,0,1,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,3,2,3,38,0.00,0.00,0.00,63,3,63,3,38,0.00,38,3,1,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,3,2,2,38,0.00,0.00,1.00,63,1,16,3,63,0.00,38,16,3,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,2,3,2,38,0.00,0.00,4.50,63,0,3,0,63,0.00,16,16,0,0,1,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,1,1,2,38,0.00,0.00,0.00,63,0,16,16,63,0.00,16,16,1,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,2,2,2,38,0.00,0.00,1.00,63,0,38,0,38,0.00,16,38,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,4,4,3,3,86,0.00,0.00,6.00,16,0,0,0,86,0.00,1,0,38,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,4,2,3,4,86,0.00,0.00,1.00,16,0,16,3,63,0.00,16,3,3,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,4,5,7,0,86,0.00,0.00,5.00,16,0,38,3,63,0.00,3,0,38,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,3,3,2,16,0.00,0.00,1.00,86,16,63,0,38,0.00,38,38,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,4,2,5,86,0.00,0.00,4.00,16,0,16,0,63,0.00,16,3,38,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,3,3,3,86,0.00,0.00,3.50,3,0,16,16,63,0.00,38,16,16,0,2,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,4,2,2,4,63,0.00,0.00,4.00,38,0,16,0,63,0.00,38,63,3,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,2,2,2,38,0.00,0.00,0.00,63,0,86,0,3,0.00,16,0,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,2,2,3,38,0.00,0.00,1.00,63,0,3,0,86,0.00,16,16,0,0,1,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,4,3,1,4,16,0.00,0.00,0.00,86,16,63,0,3,0.00,16,38,0,0,0,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,0,0,0,0,16,0.00,0.00,0.50,86,16,16,3,38,0.00,0,86,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,2,3,3,38,0.00,0.00,0.00,63,16,63,3,38,0.00,16,38,0,0,1,0.00,16,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,3,3,2,16,0.00,0.00,0.00,86,0,38,16,63,0.00,16,3,3,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,2,3,3,3,38,0.00,0.00,8.00,38,0,63,0,38,0.00,16,0,0,0,0,0.00,1,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,3,2,4,16,0.00,0.00,0.00,86,3,16,0,63,0.00,63,3,0,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,3,2,3,2,16,0.00,0.00,0.00,86,3,63,38,38,0.00,16,38,0,0,2,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,8,4,8,6,38,0.00,0.00,1.00,63,0,16,0,63,0.00,38,38,38,0,0,0.00,3,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,7,8,10,20,38,0.00,0.00,3.50,38,0,38,0,38,0.00,63,16,0,0,0,0.00,0,0.00,0.00,,
,2015,RCH2014,C,RCH2014_C,RCH2014_C_2015,RCH2014_C_2015,7,8,20,20,63,0.00,0.00,2.00,38,0,86,0,16,0.00,38,38,63,0,0,0.00,16,0.00,0.00,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,16,16,14,12,98,1.20,0.00,5.00,0,0,0,0,38,3.80,86,0,0,0,0,0.00,16,1.60,1.60,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,6,5,5,16,98,1.75,3.50,1.50,0,0,0,0,63,6.30,16,0,0,0,0,0.00,38,3.00,1.10,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,6,8,8,6,98,6.25,1.00,7.25,0,16,0,0,3,3.00,3,3,86,0,0,0.00,16,6.30,9.00,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,4,5,4,3,86,1.25,7.25,1.25,16,38,0,0,3,3.00,0,1,86,0,0,0.00,16,6.30,1.50,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,16,20,17,15,86,1.50,7.50,1.25,16,0,0,0,63,6.30,63,0,0,0,0,0.00,16,3.00,1.60,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,11,9,11,12,86,0.00,0.00,0.00,16,0,0,0,3,3.00,86,0,16,0,0,0.00,38,3.80,1.30,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,5,5,6,5,98,1.00,1.50,2.50,3,3,0,0,38,3.80,63,0,0,0,0,0.00,86,3.80,1.10,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,10,9,9,8,98,1.25,0.00,3.00,3,16,0,0,38,3.80,86,38,0,0,0,0.00,63,1.60,1.10,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,9,8,13,9,98,0.75,1.25,0.25,3,3,0,0,16,1.60,63,16,0,0,0,0.00,63,1.60,1.20,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,4,4,4,4,98,1.00,2.50,7.75,3,63,0,0,0,0.00,3,1,0,0,0,0.00,0,8.60,7.00,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,9,9,8,8,98,2.50,9.25,9.75,3,38,0,0,16,1.60,63,0,0,0,0,0.00,86,1.60,1.10,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,7,6,7,9,98,3.25,5.00,2.25,0,0,0,0,63,6.30,38,0,3,0,0,0.00,16,1.60,1.10,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,9,14,12,7,98,3.00,2.75,0.75,0,0,0,0,86,8.60,63,0,16,0,0,0.00,86,1.60,1.20,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,5,5,5,5,98,1.25,1.75,1.00,3,16,0,0,3,3.00,38,3,16,0,0,0.00,86,3.80,1.10,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,6,4,7,5,98,1.25,6.25,5.50,3,63,0,0,0,0.00,16,0,38,0,0,0.00,16,6.30,1.20,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,5,6,5,5,98,6.00,0.50,4.00,3,63,0,0,0,0.00,16,1,0,0,0,0.00,38,3.80,2.00,,
,2015,KLT,E,KLT_E,KLT_E_2015,KLT_E_2015,11,10,15,15,98,2.50,0.25,2.00,3,16,0,0,38,3.80,86,0,0,0,0,0.00,38,1.60,1.30,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,8,7,9,6,98,2.50,0.00,2.50,3,16,0,0,3,3.00,86,0,0,0,0,0.00,98,1.60,1.50,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,4,5,5,5,98,1.20,9.25,6.25,0,16,0,0,0,0.00,16,16,0,0,0,0.00,16,8.60,1.30,,
,2015,KLT,W,KLT_W,KLT_W_2015,KLT_W_2015,10,11,8,7,98,4.00,3.00,4.00,3,16,0,0,16,1.60,63,16,0,0,0,0.00,86,3.00,1.10,,
